text,http_urls,years
"Theo van Gogh en Jo van Gogh-Bonger hadden hun zoon naar zijn oom Vincent van Gogh vernoemd: Vincent Willem van Gogh. Als kraamcadeau stuurde hij ze een speciaal schilderij: Amandelbloesem.

Vincent van Gogh schreef hierover op 19 februari 1890 aan zijn moeder: 'Veel liever had ik gehad dat hij zijn jongen naar Pa had genoemd, aan wien ik dezer dagen zoo dikwijls dacht, dan naar mij, maar enfin nu het eenmaal zoo is heb ik dadelijk begonnen een schilderij voor hem te maken om in hun slaapkamer te hangen. Groote takken witte amandelbloessem tegen een blaauwe lucht.'",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/verblijf-in-de-inrichting,1890
Voor Vincents ouders was het samenwonen met hun zoon niet makkelijk. Vincent was niet iemand die zich gedroeg zoals het hoorde. Kort na het overlijden van zijn vader (eind maart 1885) verliet hij het huis van zijn ouders om in zijn atelier te gaan wonen. Daar begon hij aan het werk voor De aardappeleters. Vincent combineerde het harde werken aan 'dat geval van die boeren rond een schotel aardappels s'avonds' met veel roken en slecht eten. Het grootste deel van zijn geld ging op aan kunstenaarsmaterialen. Later in het jaar besloot Vincent zich in te schrijven aan de kunstacademie van Antwerpen. Hij zou niet meer in Nederland terugkeren.,https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/boerenschilder,1885
"Waarom werd Vincent van Gogh kunstenaar? In 1878 had Vincent van Gogh er al drie mislukte carrières opzitten. Zonder succes was hij kunsthandelaar, onderwijzer en boekverkoper geweest. In de jaren 1878-80 gaf hij vervolgens zijn studie theologie op nog voor hij er aan begonnen was, werd hij niet toegelaten op de evangelistenopleiding in Brussel en werd zelfs zijn aanstelling als lekenpredikant (een functie waar je geen opleiding voor nodig had) niet verlengd. Vincent verkeerde bijna een jaar lang in een diepe depressie en was volkomen op zichzelf teruggeworpen. Uiteindelijk besloot hij het advies van Theo op te volgen en kunstenaar te worden. Tekenen deed hij altijd al graag en hij hield van kunst. Maar het was een sprong in het diepe, want Vincent was geen natuurtalent.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/veelgestelde-vragen-over-van-gogh/waarom-werd-van-gogh-kunstenaar,"1878, 1878"
"Hoe gaat het met je? Aardig dat je dat vraagt. Op het moment gaat het goed met me, want de bomen staan in bloei en ik wil een Provençaalse boomgaard schilderen van verbazingwekkende vrolijkheid. Maar ik heb helaas ook mindere perioden gekend waarin ik me eenzaam en depressief voelde. Gelukkig is schilderen altijd een uitlaatklep voor me. Je kan zelfs zeggen dat schilderen de beste remedie is tegen mijn mentale problemen. Ik weet bijna zeker dat ik in mijn schilderijen datgene heb verwoord wat ik niet in woorden kan uitdrukken, namelijk hoe mooi en hartversterkend ik het platteland vind.",,
"Op De Aardappeleters, dat het bekendste werk uit de Nederlandse periode van de Nuenense kunstenaar is, zie je een familie die in een donkere ruimte aan tafel gebogen zit, over een schaal dampende aardappelen en een pot koffie.
Het schilderij stond voor hem symbool voor het oprechte en ruwe boerenleven. In die tijd werd in de schilderkunst vooral een geromantiseerd beeld weggezet. Van Gogh werkte maandenlang aan het doek en hij bereidde het zorgvuldig voor. Zo maakte hij wel vijftig zogeheten koppenstudies, maar ook tekeningen en olieverfschetsen. Vincent van Gogh maakte De aardappeleters in 1885 in het Brabantse Nuenen, toen hij bij zijn ouders woonde. Zijn broer Theo, die als kunsthandelaar werkte, vroeg hem in die periode een meesterproef te schilderen voor de Parijse kunstmarkt. De 32-jarige Van Gogh hoopte dat hij met het werk als kunstenaar door kon breken, maar het werd kritisch ontvangen.",,1885
"De aardappeleters is een schilderij van Vincent van Gogh en is gemaakt in 1885 in Nuenen. Het wordt nu beschouwd als het belangrijkste werk uit de vroege Nederlandse periode van Vincent van Gogh.

Vincent was zelf zeer tevreden met het resultaat van De aardappeleters, maar het schilderij werd in zijn tijd kritisch ontvangen door zijn tijdgenoten. Zo vonden verschillende vakgenoten het werk te donker en er was kritiek op de anatomie van de figuren.

Zijn goede kunstenaarsvriend Anthon van Rappard was snoeihard in zijn kritiek. ""Hoe kun je de kunst zo behandelen? Het zit vol fouten"", zou hij hebben gezegd. Dat Parijs het werk niet zou begrijpen was tot daaraantoe, maar van zijn goede vriend had Van Gogh deze reactie niet verwacht. De vriendschap raakte daarna ook bekoeld. Ook broer Theo, die kunsthandelaar was in Parijs, vond het inmiddels wereldberoemde schilderij niks. ""Vincent hoopte dat het tentoongesteld zou worden, maar de gebeurde niet. Het eindigt onverkocht boven de schoorsteenmantel van Theo in Parijs.""",,1885
"Vincent van Gogh en Theo van Gogh schrijven elkaar vrijwel dagelijks brieven. Theo schrijft over de kleurrijke, moderne schilderkunst die populair is in de Franse hoofdstad. Hij nodigt Vincent uit om naar Parijs te komen, zodat hij die met eigen ogen kan zien. Vincent trekt bij zijn broer in.",,
"Vincent van Gogh en Theo van Gogh schrijven elkaar vrijwel dagelijks brieven. Theo schrijft over de kleurrijke, moderne schilderkunst die populair is in de Franse hoofdstad. Hij nodigt Vincent uit om naar Parijs te komen, zodat hij die met eigen ogen kan zien. Vincent trekt bij zijn broer in.",,
"Midden in het Brabantse dorp Zundert lag de pastorie waar Vincent van Gogh werd geboren, op 30 maart 1853. Hij woonde hier met zijn ouders en vijf jongere broers en zussen. Het huis was smal en langgerekt en had een grote tuin. Wie door de voordeur kwam, zag links een kamer die gebruikt werd voor kerkelijke bijeenkomsten. Via een lange gang kwam je in de eet- en woonkamer. Daarachter waren het keukentje, de waskamer, de schuur met wc en de tuin. De pastorie hoorde bij de Nederlands-hervormde kerk waar Vincents vader dominee was. In dit huis werden ook zijn broers en zusters Anna, Theo, Lies, Willemien en Cor geboren. Vincent sliep op een zolderkamer, in één ledikant met zijn broertje Theo. Zo'n kleine woning in een boerendorp was wel even wennen voor Vincents moeder, die uit het chique Den Haag kwam. Toch had ze flink wat personeel: een dienstmeisje, twee koks, een tuinman en een gouvernante.",,1853
"Recht tegenover de pastorie stond de dorpsschool. Daar leerde Vincent lezen en schrijven. Tekenlessen kreeg hij thuis van zijn moeder. Zij bracht hem ook liefde voor de natuur bij. Moeder Van Gogh was net als haar zoon altijd bezig met allerlei dingen. Ze leerde haar kinderen tekenen, knutselen en zingen en stimuleerde ze om veel te lezen.

Vader en moeder Van Gogh waren nogal deftig. De kinderen mochten niet met de boerenkinderen op het schoolplein spelen. Elke dag maakten ze met het hele gezin een wandeling door en om het dorp.
Moeder Van Gogh in een hoepelrok, vader in een lange jas en met een hoge hoed op. Daarachter kwamen hun kinderen, allemaal in hun netste kleren.",,
"Toen Vincent elf was, haalden zijn ouders hem van school. Hij was lastig, hij spijbelde en hij haalde kattenkwaad uit. Dat was, dachten ze, de invloed van de dorpskinderen. Vincent kreeg zijn lessen voortaan thuis, van een gouvernante en van zijn vader. Wat hij daarvan vond, is niet bekend. We weten we dat hij graag alleen was. Hij zwierf vaak in zijn eentje over de hei en door de weilanden, bossen en moerassen rondom Zundert. Tijdens die tochten verzamelde hij insecten, bloemen, eieren en lege vogelnesten.",,
"Later, in een moeilijke periode in zijn leven, toen hij in Zuid-Frankrijk in een inrichting verbleef, schilderde hij een paar keer hoe het mooie Brabant er in zijn herinnering uitzag. Vincent droomde zelfs van het huis in zundert, schreef hij dan aan zijn broer Theo. Hij zag iedere kamer en 'elk paadje, elke plant in de tuin, de directe omgeving, de velden, de buren, het kerkhof, de kerk, onze moestuin erachter - tot het ekster-nest in een hoge acacia op het kerkhof aan toe'. Hij mocht dan in steden als Parijs en Londen hebben gewoond, toch zag hij er op zijn zelfportretten nog steeds uit als een boer uit Zundert, vond hij. Hij schreef: 'Ik ploeg op mijn doeken als zij op hun akkers.'",,
"Op een regenachtige dag in oktober stapt de 11-jarige Vincent in het gele rijtuig van de familie Van Gogh. Zijn ouders brachten hem naar het dorp Zevenbergen, 25 kilometer van Zundert. Daar was net een privéschool geopend voor zo'n dertig 'protestantsche jonge heeren en jonge jufvrouwen'. Vincent was de jongste. Vanaf de stoep van de kostschool zag hij hoe het rijtuig met zijn ouders uit het zicht verdween. Hij keek naar de iele bomen aan weerskanten van de weg, de plassen en de grijze lucht. Hij voelde zich in de steek gelaten. Vincent verbleef twee jaar op de kostschool. Een ding is zeker: naar Zevenbergen heeft hij later nooit heimwee gehad. Hij heeft er meermalen over geschreven. Over hoe blij hij was als hij naar huis mocht en dat hij op school in Zevenbergen helemaal niets had geleerd.",,
"De tekenleraar van de hbs in Tilburg heette Constant Huysmans. Hij had het nieuwe tekenlokaal met veel zorg ingericht. Om inspiratie op te doen had hij zelfs een reis langs Belgische kunstinstituten gemaakt. Huysmans was een vooruitstrevend man. In een tijd waarin op scholen bijna nergens tekenles werd gegeven, had hij al twee lesmethoden geschreven. Zoals we weten uit Vincents brieven dacht hij later in zijn leven vaak terug aan Brabant. Maar Tilburg komt in de correspondentie zelden voor. Ook opmerkingen over een begeesterde tekenleraar ontbreken. Sterker nog: in een latere brief klaagt Vincent erover dat niemand hem op school ooit had uitgelegd wat perspectief was.",,
"De 13-jarige Vincent hoorde in 1866 bij de eerste lichting leerlingen die naar de nieuwe middelbare school in Tilburg ging. Die school in Tilburg leek wel een kasteelschool, met kantelen en torens. En dat is het ook. Het werd gebouwd naar de wensen van koning Willem II. Die was graag in Tilburg. Hij kon er gewoon over straat lopen en met zijn Tilburgse vrienden in een van de vele cafés een biertie drinken. De stad beviel de koning zo veel beter dan het stive Den Haag dat hij er een koninklijk paleis wilde hebben. Helaas stierf hij vlak voordat het gebouw klaar was. Zijn erfgenamen schonken het paleis uiteindelijk aan de gemeente Tilburg. Op één voorwaarde: dat de hogereburgerschool (HBS) die er gevestigd werd 'Willem Il' zou heten. 34 ur per week zat Vincent in de schoolbanken. Hij volgde de vakken Nederlands, Frans, Duits, Engels, rekenen, geschiedenis, aardrijkskunde, algebra en meetkunde, plant- en dierkunde, gymnastiek, schoonschrijven. Ook kreeg Vincent er 5 uur per week tekenonderwijs.",,1866
"Vincent woonde in Tilburg bij een gastgezin met een zoon die naar dezelfde school ging. Erg veel is er niet bekend over zin periode aan de hbs. Wél dat hij met goede cijfers overging naar de tweede klas en dat hij plotseling, midden in het schooljaar, van school ging. Waarom? Had Vincent heimwee en liep hij weg? Maakte hij ruzie op school? Konden zijn ouders het lesgeld niet meer betalen? We weten het niet. In leder geval mocht hij terug naar huis, naar de hei en de mooie natuur rondom Zundert.",,
"Nadat Vincent een tijdlang thuis had gezeten, vonden zijn ouders dat hun 16-jarige zoon moest gaan werken. Hij kon een baantje krijgen bij de Haagse kunsthandel Goupil & Cie. Daar was zijn oom, die ook Vincent heette, mede-eigendar. Vincent ging op kamers wonen in Den Haag. De zaak waar hij werkte lag aan een plein vlak bij het Binnenhof, het centrum van de Nederlandse politiek. Het plein heette 'Plaats', en werd in een krant uit die tijd omschreven als een 'deftig stil plein, waar flanerende wandelaars nieuwsgierig stilhouden om de schilderijen in de vitrines te bewonderen'. Vincent was trots op zijn baan als jongste bediende. Hij werkte in het magazijn waar de prenten en schilderijen waren opgeslagen. Daarnaast maakte hij pakketten klaar voor verzending, hielp hij bij het inrichten van de etalage en deed hij de administratie.",,
"Vincent woonde en werkte al drie jaar in Den Haag toen zijn 15-jarige broer Theo bij hem kwam logeren. Vincent liet hem het Mauritshuis zien, waar veel beroemde schilderijen hingen, en ze gingen naar het strand in Scheveningen. Tussen de buien door maakten ze een wandeling over de diik langs het Rijswijkse kanaal. Bij een molen, waarschijnlijk de Laakmolen, dronken ze melk. Ze spraken af dat ze altijd vrienden zouden blijven en elkaar trouw zouden zijn.

Kort na het bezoek van Theo aan Den Haag kreeg ook hij een baan bij Goupil, maar dan in de vestiging in Brussel. Vincent was er opgetogen over en stuurde zijn jongere broer allerlei goede raad en bemoedigende woorden. 'Het zal wel vreemd zijn in het begin', en 'Niemand kan in het begin doen wat hij wel zou willen.' Na vier jaar in Den Haag werd Vincent overgeplaatst naar het filiaal van Goupil in Londen. Daar ging hij werken op een prentenafdeling waar geen klanten kwamen.",,
"Op 29 september 1872, toen Theo alweer een paar dagen thuis was, schreef Vincent: 'Ik heb je de eerste dagen gemist & het was mij vreemd je niet te vinden als ik's middags thuis kwam.' Het is de oudste bewaard gebleven brief van Vincent. In totaal zijn er 820 brieven van hem bewaard gebleven. 658 van die brieven zijn gericht aan Theo, de overige aan andere familieleden en vrienden. Dankzij de brieven weten we enorm veel over Vincent. Van Theo aan Vincent bleven helaas maar 41 brieven bewaard, want Vincent verbrandde zijn post meestal, nadat hij die gelezen had.",,1872
"Over het ziektebeeld van Vincent van Gogh is veel geschreven. De meeste auteurs baseren de diverse diagnosen op de verschijnselen die hij vertoonde in zijn laatste levensjaren. Van Gogh had echter gedurende een veel groter deel van zijn leven symptomen die het best passen bij een borderline(persoonlijkheids)stoornis: impulsiviteit, stemmingswisselingen, zelfdestructief gedrag, verlatingsangst, onevenwichtig zelfbeeld, autoriteitsconflicten en anderszins gecompliceerde relaties. Als luxerend moment dat Vincents psychische evenwicht verstoorde -een evenwicht dat toch al wankel was door familiaire belasting, malnutritie, intoxicaties en uitputting, en door de borderlinestoornis - kan de verlating door zijn vriend Gauguin worden gezien. Er ontstond (ook) een organisch psychosyndroom met psychotische en epileptische verschijnselen. De stress (door sociale isolatie, door het psychiatrisch patiënt zijn, door slechte perspectieven), de buiten de ziekenhuizen doorgaande intoxicatie en vooral de problemen rondom zijn broer Theo deden een neerwaartse spiraal ontstaan, culminerend in suïcide.",,
"Alphonse Portier (1841-1902) was een kunsthandelaar in Parijs die, vanuit zijn appartement op rue Lepic 54, werk verkocht van kunstenaars zoals Auguste Renoir, Johan Barthold Jongkind, Paul Cézanne en Henri de Toulouse-Lautrec. Portier woonde in hetzelfde appartementencomplex als Vincent en Theo en was een tijd lang enthousiast over Vincents vroege werk.

Maar in het najaar van 1885 was het enthousiasme van Portier danig afgenomen, wat tot frustratie leidde bij Vincent. Toen Vincent in 1886 in Parijs kwam wonen, zal hij de kunsthandelaar nog regelmatig hebben gezien en bezocht, omdat hij in hetzelfde appartementencomplex woonde. Vincent zag bij hem onder andere het werk De oogst van Paul Cézanne, een van de weinige landschappen die Vincent destijds van deze schilder kende.",,"1841, 1902, 1885, 1886"
"Het was Vincents opvatting dat koren symbool kon staan voor de eindigheid van het leven. Over zijn schilderij Maaier schreef hij:

""Ik zag toen in die maaier – een vage gestalte die in de volle hitte zwoegt als een paard om zijn werk af te krijgen – ik zag daar toen het beeld van de dood in, in die zin dat de mensheid het koren voorstelt dat wordt gemaaid. Zo je wilt, is het dus het tegenovergestelde van die zaaier die ik al eerder heb geprobeerd.""",,
